直播,#genre#
CGTN,http://111.167.223.175:8686/udp/225.1.1.27:5002
CGTN Documentary,http://111.167.223.175:8686/udp/225.1.1.55:5002
CHC动作电影,http://111.167.223.175:8686/udp/225.1.1.221:5002
CHC动作电影HD,http://111.167.223.175:8686/udp/225.1.1.215:5002
CHC高清电影HD,http://111.167.223.175:8686/udp/225.1.1.214:5002
CHC家庭影院,http://111.167.223.175:8686/udp/225.1.1.220:5002
CHC家庭影院HD,http://111.167.223.175:8686/udp/225.1.1.213:5002
天津IPTVHD,http://111.167.223.175:8686/udp/225.1.1.244:5002
聚鲨,http://111.167.223.175:8686/udp/225.1.1.245:5002
天津IPTVHD,http://111.167.223.175:8686/udp/225.1.1.243:5002
重庆时尚购物,http://111.167.223.175:8686/udp/225.1.1.242:5002
购物,http://111.167.223.175:8686/udp/225.1.1.238:5002
IPTV3+,http://111.167.223.175:8686/udp/225.1.1.201:5002
IPTV5,http://111.167.223.175:8686/udp/225.1.1.107:5002
IPTV5+HD,http://111.167.223.175:8686/udp/225.1.1.106:5002
IPTV足球,http://111.167.223.175:8686/udp/225.1.1.105:5002
爱心购HD,http://111.167.223.175:8686/udp/225.1.2.132:5002
安徽卫视,http://111.167.223.175:8686/udp/225.1.1.42:5002
安徽卫视HD,http://111.167.223.175:8686/udp/225.1.1.127:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.162:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.163:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.164:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.166:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.167:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.168:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.170:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.211:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.212:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.93:5002
百事通,http://111.167.223.175:8686/udp/225.1.1.97:5002
百事通,http://111.167.223.175:8686/udp/225.1.2.130:5002
百事通,http://111.167.223.175:8686/udp/225.1.2.93:5002
百事通,http://111.167.223.175:8686/udp/225.1.2.97:5002
宝贝爱学HD,http://111.167.223.175:8686/udp/225.1.1.132:5002
宝坻,http://111.167.223.175:8686/udp/225.1.1.83:5002
保定,http://111.167.223.175:8686/udp/225.1.1.95:5002
保定,http://111.167.223.175:8686/udp/225.1.2.95:5002
北京卡酷少儿,http://111.167.223.175:8686/udp/225.1.1.58:5002
北京卫视,http://111.167.223.175:8686/udp/225.1.1.47:5002
北京卫视HD,http://111.167.223.175:8686/udp/225.1.1.113:5002
滨海1,http://111.167.223.175:8686/udp/225.1.2.7:5002
滨海2,http://111.167.223.175:8686/udp/225.1.2.8:5002
兵团卫视,http://111.167.223.175:8686/udp/225.1.1.57:5002
财富天下,http://111.167.223.175:8686/udp/225.1.2.198:5002
茶频道HD,http://111.167.223.175:8686/udp/225.1.2.19:5002
超清乐享UHD,http://111.167.223.175:8686/udp/225.1.2.190:5002
潮流音乐HD,http://111.167.223.175:8686/udp/225.1.2.55:5002
车迷频道,http://111.167.223.175:8686/udp/225.1.2.199:5002
大港油田HD,http://111.167.223.175:8686/udp/225.1.2.14:5002
第一财经,http://111.167.223.175:8686/udp/225.1.1.247:5002
电视剧,http://111.167.223.175:8686/udp/225.1.2.124:5002
东方财经,http://111.167.223.175:8686/udp/225.1.1.87:5002
东方购物,http://111.167.223.175:8686/udp/225.1.1.223:5002
东方卫视,http://111.167.223.175:8686/udp/225.1.1.45:5002
东南卫视HD,http://111.167.223.175:8686/udp/225.1.2.235:5002
冬奥纪实HD,http://111.167.223.175:8686/udp/225.1.2.30:5002
动漫秀场,http://111.167.223.175:8686/udp/225.1.1.67:5002
动漫秀场HD,http://111.167.223.175:8686/udp/225.1.1.134:5002
都市剧场,http://111.167.223.175:8686/udp/225.1.1.75:5002
都市剧场HD,http://111.167.223.175:8686/udp/225.1.1.146:5002
法治天地,http://111.167.223.175:8686/udp/225.1.1.84:5002
法治天地HD,http://111.167.223.175:8686/udp/225.1.1.237:5002
风尚购物,http://111.167.223.175:8686/udp/225.1.2.204:5002
甘肃卫视,http://111.167.223.175:8686/udp/225.1.1.30:5002
广东卫视,http://111.167.223.175:8686/udp/225.1.1.29:5002
广东卫视HD,http://111.167.223.175:8686/udp/225.1.1.116:5002
广西卫视HD,http://111.167.223.175:8686/udp/225.1.2.81:5002
贵州卫视,http://111.167.223.175:8686/udp/225.1.1.63:5002
贵州卫视HD,http://111.167.223.175:8686/udp/225.1.2.28:5002
哈哈炫动,http://111.167.223.175:8686/udp/225.1.1.62:5002
海南卫视,http://111.167.223.175:8686/udp/225.1.1.31:5002
海南卫视,http://111.167.223.175:8686/udp/225.1.1.53:5002
海南卫视HD,http://111.167.223.175:8686/udp/225.1.2.82:5002
好享购物,http://111.167.223.175:8686/udp/225.1.1.224:5002
河北卫视,http://111.167.223.175:8686/udp/225.1.1.49:5002
河北卫视HD,http://111.167.223.175:8686/udp/225.1.2.27:5002
河东有线,http://111.167.223.175:8686/udp/225.1.2.2:5002
河南卫视HD,http://111.167.223.175:8686/udp/225.1.2.61:5002
河西有线,http://111.167.223.175:8686/udp/225.1.2.4:5002
黑龙江卫视,http://111.167.223.175:8686/udp/225.1.1.28:5002
黑龙江卫视HD,http://111.167.223.175:8686/udp/225.1.1.115:5002
湖北卫视,http://111.167.223.175:8686/udp/225.1.1.36:5002
湖北卫视HD,http://111.167.223.175:8686/udp/225.1.1.147:5002
湖南卫视,http://111.167.223.175:8686/udp/225.1.1.94:5002
湖南卫视,http://111.167.223.175:8686/udp/225.1.2.94:5002
湖南卫视,http://111.167.223.175:8686/udp/225.1.1.34:5002
湖南卫视HD,http://111.167.223.175:8686/udp/225.1.1.114:5002
华彩天津,http://111.167.223.175:8686/udp/225.1.1.92:5002
欢笑剧场,http://111.167.223.175:8686/udp/225.1.1.71:5002
欢笑剧场HD,http://111.167.223.175:8686/udp/225.1.1.139:5002
环球旅游,http://111.167.223.175:8686/udp/225.1.2.200:5002
环球奇观,http://111.167.223.175:8686/udp/225.1.1.197:5002
吉林卫视,http://111.167.223.175:8686/udp/225.1.1.44:5002
吉林卫视HD,http://111.167.223.175:8686/udp/225.1.2.26:5002
极速汽车HD,http://111.167.223.175:8686/udp/225.1.1.141:5002
纪实人文HD,http://111.167.223.175:8686/udp/225.1.2.25:5002
蓟州,http://111.167.223.175:8686/udp/225.1.1.81:5002
蓟州HD,http://111.167.223.175:8686/udp/225.1.1.82:5002
家家购物,http://111.167.223.175:8686/udp/225.1.1.227:5002
家庭理财,http://111.167.223.175:8686/udp/225.1.2.23:5002
家有购物,http://111.167.223.175:8686/udp/225.1.1.226:5002
健康直通车HD,http://111.167.223.175:8686/udp/225.1.2.183:5002
江苏卫视,http://111.167.223.175:8686/udp/225.1.1.52:5002
江苏卫视HD,http://111.167.223.175:8686/udp/225.1.1.126:5002
江西卫视,http://111.167.223.175:8686/udp/225.1.1.39:5002
江西卫视HD,http://111.167.223.175:8686/udp/225.1.2.29:5002
金色学堂,http://111.167.223.175:8686/udp/225.1.1.85:5002
金色学堂HD,http://111.167.223.175:8686/udp/225.1.1.236:5002
金鹰纪实HD,http://111.167.223.175:8686/udp/225.1.1.124:5002
金鹰卡通HD,http://111.167.223.175:8686/udp/225.1.2.236:5002
劲爆体育HD,http://111.167.223.175:8686/udp/225.1.1.136:5002
经典老片场HD,http://111.167.223.175:8686/udp/225.1.2.123:5002
经典重温HD,http://111.167.223.175:8686/udp/225.1.2.122:5002
靓妆,http://111.167.223.175:8686/udp/225.1.1.200:5002
静海区,http://111.167.223.175:8686/udp/225.1.1.110:5002
聚鲨环球精选,http://111.167.223.175:8686/udp/225.1.1.102:5002
快乐垂钓,http://111.167.223.175:8686/udp/225.1.2.20:5002
快乐垂钓HD,http://111.167.223.175:8686/udp/225.1.2.18:5002
快乐购,http://111.167.223.175:8686/udp/225.1.2.24:5002
快乐英语ABCHD,http://111.167.223.175:8686/udp/225.1.2.182:5002
乐游,http://111.167.223.175:8686/udp/225.1.1.74:5002
梨园频道HD,http://111.167.223.175:8686/udp/225.1.2.104:5002
辽宁卫视,http://111.167.223.175:8686/udp/225.1.1.40:5002
辽宁卫视HD,http://111.167.223.175:8686/udp/225.1.1.154:5002
魅力足球HD,http://111.167.223.175:8686/udp/225.1.1.137:5002
内蒙古卫视,http://111.167.223.175:8686/udp/225.1.1.32:5002
宁夏卫视,http://111.167.223.175:8686/udp/225.1.1.56:5002
欧美电影,http://111.167.223.175:8686/udp/225.1.2.131:5002
七彩戏剧,http://111.167.223.175:8686/udp/225.1.1.86:5002
汽摩,http://111.167.223.175:8686/udp/225.1.1.205:5002
青海卫视,http://111.167.223.175:8686/udp/225.1.1.54:5002
曲艺大观HD,http://111.167.223.175:8686/udp/225.1.2.53:5002
全纪实HD,http://111.167.223.175:8686/udp/225.1.1.145:5002
三沙卫视HD,http://111.167.223.175:8686/udp/225.1.1.182:5002
三沙卫视,http://111.167.223.175:8686/udp/225.1.2.181:5002
山东教育,http://111.167.223.175:8686/udp/225.1.2.118:5002
山东卫视HD,http://111.167.223.175:8686/udp/225.1.1.148:5002
山西卫视,http://111.167.223.175:8686/udp/225.1.1.50:5002
陕西卫视,http://111.167.223.175:8686/udp/225.1.1.41:5002
东方卫视HD,http://111.167.223.175:8686/udp/225.1.2.31:5002
深圳卫视,http://111.167.223.175:8686/udp/225.1.1.43:5002
深圳卫视HD,http://111.167.223.175:8686/udp/225.1.1.117:5002
生活时尚,http://111.167.223.175:8686/udp/225.1.1.73:5002
生活时尚HD,http://111.167.223.175:8686/udp/225.1.1.143:5002
生态环境,http://111.167.223.175:8686/udp/225.1.2.201:5002
食全食美HD,http://111.167.223.175:8686/udp/225.1.1.108:5002
书画频道,http://111.167.223.175:8686/udp/225.1.2.22:5002
四川卫视,http://111.167.223.175:8686/udp/225.1.1.37:5002
四川卫视HD,http://111.167.223.175:8686/udp/225.1.1.123:5002
四海钓鱼,http://111.167.223.175:8686/udp/225.1.2.202:5002
陶瓷HD,http://111.167.223.175:8686/udp/225.1.1.153:5002
天津,http://111.167.223.175:8686/udp/225.1.2.127:5002
天津,http://111.167.223.175:8686/udp/225.1.1.78:5002
天津HD,http://111.167.223.175:8686/udp/225.1.1.79:5002
天津IPTV,http://111.167.223.175:8686/udp/225.1.2.185:5002
天津IPTV,http://111.167.223.175:8686/udp/225.1.2.187:5002
天津IPTV,http://111.167.223.175:8686/udp/225.1.2.188:5002
天津IPTV,http://111.167.223.175:8686/udp/225.1.1.109:5002
天津IPTV,http://111.167.223.175:8686/udp/225.1.2.56:5002
天津滨海广播,http://111.167.223.175:8686/udp/225.1.1.178:5002
天津动听885,http://111.167.223.175:8686/udp/225.1.1.180:5002
天津都市,http://111.167.223.175:8686/udp/225.1.1.5:5002
天津都市HD,http://111.167.223.175:8686/udp/225.1.1.128:5002
天津购物,http://111.167.223.175:8686/udp/225.1.1.11:5002
天津购物,http://111.167.223.175:8686/udp/225.1.1.118:5002
天津交通广播,http://111.167.223.175:8686/udp/225.1.1.175:5002
天津教育,http://111.167.223.175:8686/udp/225.1.1.7:5002
天津经济广播,http://111.167.223.175:8686/udp/225.1.1.172:5002
天津科教HD,http://111.167.223.175:8686/udp/225.1.1.129:5002
天津三佳购物HD,http://111.167.223.175:8686/udp/225.1.1.151:5002
天津少儿HD,http://111.167.223.175:8686/udp/225.1.1.125:5002
天津生活广播,http://111.167.223.175:8686/udp/225.1.1.174:5002
天津体育,http://111.167.223.175:8686/udp/225.1.1.6:5002
天津体育HD,http://111.167.223.175:8686/udp/225.1.1.122:5002
天津卫视,http://111.167.223.175:8686/udp/225.1.1.1:5002
天津卫视HD,http://111.167.223.175:8686/udp/225.1.1.111:5002
天津文艺,http://111.167.223.175:8686/udp/225.1.1.3:5002
天津文艺HD,http://111.167.223.175:8686/udp/225.1.1.131:5002
天津文艺广播,http://111.167.223.175:8686/udp/225.1.1.171:5002
天津相声广播,http://111.167.223.175:8686/udp/225.1.1.176:5002
天津小说广播,http://111.167.223.175:8686/udp/225.1.1.177:5002
天津新闻HD,http://111.167.223.175:8686/udp/225.1.1.130:5002
天津新闻广播,http://111.167.223.175:8686/udp/225.1.1.173:5002
天津音乐广播,http://111.167.223.175:8686/udp/225.1.1.179:5002
天津影视,http://111.167.223.175:8686/udp/225.1.1.4:5002
天津影视HD,http://111.167.223.175:8686/udp/225.1.1.149:5002
文物宝库HD,http://111.167.223.175:8686/udp/225.1.2.105:5002
武术世界HD,http://111.167.223.175:8686/udp/225.1.2.129:5002
西藏卫视,http://111.167.223.175:8686/udp/225.1.1.51:5002
先锋乒羽,http://111.167.223.175:8686/udp/225.1.1.219:5002
新动漫,http://111.167.223.175:8686/udp/225.1.1.216:5002
新疆卫视,http://111.167.223.175:8686/udp/225.1.1.35:5002
幸福彩HD,http://111.167.223.175:8686/udp/225.1.1.152:5002
央广购物,http://111.167.223.175:8686/udp/225.1.1.65:5002
银发生活HD,http://111.167.223.175:8686/udp/225.1.1.157:5002
优购物,http://111.167.223.175:8686/udp/225.1.1.225:5002
优优宝贝,http://111.167.223.175:8686/udp/225.1.2.203:5002
游戏风云,http://111.167.223.175:8686/udp/225.1.1.68:5002
游戏风云HD,http://111.167.223.175:8686/udp/225.1.1.135:5002
游戏竞技,http://111.167.223.175:8686/udp/225.1.1.222:5002
羽球精品赛事HD,http://111.167.223.175:8686/udp/225.1.2.1:5002
云南卫视,http://111.167.223.175:8686/udp/225.1.1.61:5002
早期教育HD,http://111.167.223.175:8686/udp/225.1.2.207:5002
浙江卫视,http://111.167.223.175:8686/udp/225.1.1.33:5002
浙江卫视HD,http://111.167.223.175:8686/udp/225.1.1.112:5002
证券,http://111.167.223.175:8686/udp/225.1.1.72:5002
中国天气,http://111.167.223.175:8686/udp/225.1.2.119:5002
中华特产,http://111.167.223.175:8686/udp/225.1.2.197:5002
中视购物,http://111.167.223.175:8686/udp/225.1.2.85:5002
CCTV老故事,http://111.167.223.175:8686/udp/225.1.1.188:5002
CCTV中学生,http://111.167.223.175:8686/udp/225.1.1.193:5002
重庆卫视,http://111.167.223.175:8686/udp/225.1.1.60:5002
重庆卫视HD,http://111.167.223.175:8686/udp/225.1.1.155:5002
足球频道HD,http://111.167.223.175:8686/udp/225.1.2.83:5002
新疆,#genre#
乌鲁木齐汉语综合,http://mmitv.top/test/tianma.php?id=utvhyzh
乌鲁木齐维语综合,http://mmitv.top/test/tianma.php?id=utvwyzh
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
五师双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河影视,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
六师五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
七师胡杨河综合,http://klmysjtzb.rcsxzx.com/hls/qishi1.m3u8
八师石河子综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
八师石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
八师石河子生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
十二师电视台,https://liveout.btzx.com.cn/62ds9e/454mm6.m3u8
十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
乌鲁木齐综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
乌鲁木齐维语综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/wy.m3u8
卡拉玛依汉语综合,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
卡拉玛依维语综合,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
卡拉玛依影视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
卡拉玛依生活,http://klmysjtzb.rcsxzx.com/hls/klmy4.m3u8
卡拉玛依新闻,http://klmysjtzb.rcsxzx.com/hls/klmy5.m3u8
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维语综合,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈语综合,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法治,http://110.153.180.106:55555/out_4/index.m3u8
新疆电信,#genre#
CCTV1,http://office.gofaraway.top:888/udp/238.125.1.1:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.3.212:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.5.1:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.5.96:5140
CCTV1,http://office.gofaraway.top:888/udp/238.125.0.1:5140
CCTV10,http://office.gofaraway.top:888/udp/238.125.1.27:5140
CCTV10,http://office.gofaraway.top:888/udp/238.125.5.27:5140
CCTV11,http://office.gofaraway.top:888/udp/238.125.4.83:5140
CCTV12,http://office.gofaraway.top:888/udp/238.125.1.28:5140
CCTV12,http://office.gofaraway.top:888/udp/238.125.5.28:5140
CCTV13,http://office.gofaraway.top:888/udp/238.125.5.31:5140
CCTV14,http://office.gofaraway.top:888/udp/238.125.1.66:5140
CCTV14,http://office.gofaraway.top:888/udp/238.125.4.198:5140
CCTV14,http://office.gofaraway.top:888/udp/238.125.5.66:5140
CCTV15,http://office.gofaraway.top:888/udp/238.125.3.213:5140
CCTV15,http://office.gofaraway.top:888/udp/238.125.4.84:5140
CCTV16,http://office.gofaraway.top:888/udp/238.125.5.34:5140
CCTV17,http://office.gofaraway.top:888/udp/238.125.3.153:5140
CCTV17,http://office.gofaraway.top:888/udp/238.125.5.74:5140
CCTV2,http://office.gofaraway.top:888/udp/238.125.1.20:5140
CCTV2,http://office.gofaraway.top:888/udp/238.125.5.20:5140
CCTV3,http://office.gofaraway.top:888/udp/238.125.1.21:5140
CCTV3,http://office.gofaraway.top:888/udp/238.125.5.21:5140
CCTV4,http://office.gofaraway.top:888/udp/238.125.1.35:5140
CCTV4,http://office.gofaraway.top:888/udp/238.125.1.67:5140
CCTV5,http://office.gofaraway.top:888/udp/238.125.1.22:5140
CCTV5,http://office.gofaraway.top:888/udp/238.125.5.22:5140
CCTV5+,http://office.gofaraway.top:888/udp/238.125.1.29:5140
CCTV5+,http://office.gofaraway.top:888/udp/238.125.5.29:5140
CCTV6,http://office.gofaraway.top:888/udp/238.125.1.23:5140
CCTV6,http://office.gofaraway.top:888/udp/238.125.5.23:5140
CCTV7,http://office.gofaraway.top:888/udp/238.125.1.24:5140
CCTV7,http://office.gofaraway.top:888/udp/238.125.5.24:5140
CCTV8,http://office.gofaraway.top:888/udp/238.125.1.25:5140
CCTV8,http://office.gofaraway.top:888/udp/238.125.5.25:5140
CCTV9,http://office.gofaraway.top:888/udp/238.125.1.26:5140
CCTV9,http://office.gofaraway.top:888/udp/238.125.5.26:5140
CCTV购物,http://office.gofaraway.top:888/udp/238.125.1.40:5140
CETV1,http://office.gofaraway.top:888/udp/238.125.1.51:5140
CETV1,http://office.gofaraway.top:888/udp/238.125.3.124:5140
CETV1,http://office.gofaraway.top:888/udp/238.125.5.51:5140
CETV4,http://office.gofaraway.top:888/udp/238.125.3.92:5140
CETV4,http://office.gofaraway.top:888/udp/238.125.4.98:5140
CETV4,http://office.gofaraway.top:888/udp/238.125.3.92:5140
CETV4,http://office.gofaraway.top:888/udp/238.125.4.98:5140
CGTN,http://office.gofaraway.top:888/udp/238.125.3.119:5140
CGTN,http://office.gofaraway.top:888/udp/238.125.3.134:5140
CGTN,http://office.gofaraway.top:888/udp/238.125.5.69:5140
WJQ,http://office.gofaraway.top:888/udp/238.125.3.166:5140
阿克苏,http://office.gofaraway.top:888/udp/238.125.3.84:5140
阿克苏,http://office.gofaraway.top:888/udp/238.125.3.85:5140
阿克苏,http://office.gofaraway.top:888/udp/238.125.3.86:5140
阿拉尔,http://office.gofaraway.top:888/udp/238.125.3.54:5140
阿勒泰,http://office.gofaraway.top:888/udp/238.125.3.151:5140
阿勒泰1,http://office.gofaraway.top:888/udp/238.125.3.150:5140
安徽卫视,http://office.gofaraway.top:888/udp/238.125.1.9:5140
安徽卫视,http://office.gofaraway.top:888/udp/238.125.5.9:5140
巴音郭楞,http://office.gofaraway.top:888/udp/238.125.3.38:5140
巴音郭楞,http://office.gofaraway.top:888/udp/238.125.3.39:5140
巴音郭楞,http://office.gofaraway.top:888/udp/238.125.3.40:5140
巴音郭楞,http://office.gofaraway.top:888/udp/238.125.3.43:5140
包头,http://office.gofaraway.top:888/udp/238.125.3.12:5140
包头,http://office.gofaraway.top:888/udp/238.125.3.13:5140
包头,http://office.gofaraway.top:888/udp/238.125.3.14:5140
北京纪实科教,http://office.gofaraway.top:888/udp/238.125.3.121:5140
北京纪实科教,http://office.gofaraway.top:888/udp/238.125.5.70:5140
北京卫视,http://office.gofaraway.top:888/udp/238.125.1.3:5140
北京卫视,http://office.gofaraway.top:888/udp/238.125.5.3:5140
茶频道,http://office.gofaraway.top:888/udp/238.125.5.101:5140
昌吉,http://office.gofaraway.top:888/udp/238.125.3.27:5140
超级体育,http://office.gofaraway.top:888/udp/238.125.3.65:5140
第一财*,http://office.gofaraway.top:888/udp/238.125.1.59:5140
东方财*,http://office.gofaraway.top:888/udp/238.125.4.54:5140
东方财*,http://220.171.75.48:888:888/udp/238.125.4.54:5140
东方卫视,http://office.gofaraway.top:888/udp/238.125.1.5:5140
东方卫视,http://office.gofaraway.top:888/udp/238.125.5.5:5140
东南卫视,http://office.gofaraway.top:888/udp/238.125.1.49:5140
东南卫视,http://office.gofaraway.top:888/udp/238.125.5.49:5140
动漫秀场,http://office.gofaraway.top:888/udp/238.125.1.33:5140
动漫秀场,http://office.gofaraway.top:888/udp/238.125.5.33:5140
都市剧场,http://office.gofaraway.top:888/udp/238.125.1.60:5140
都市剧场,http://office.gofaraway.top:888/udp/238.125.5.60:5140
法治天地,http://office.gofaraway.top:888/udp/238.125.5.116:5140
甘肃卫视,http://office.gofaraway.top:888/udp/238.125.5.121:5140
广东卫视,http://office.gofaraway.top:888/udp/238.125.1.12:5140
广东卫视,http://office.gofaraway.top:888/udp/238.125.5.12:5140
广西卫视,http://office.gofaraway.top:888/udp/238.125.5.105:5140
贵州卫视,http://office.gofaraway.top:888/udp/238.125.1.65:5140
贵州卫视,http://office.gofaraway.top:888/udp/238.125.5.65:5140
哈哈炫动,http://office.gofaraway.top:888/udp/238.125.5.106:5140
哈密1,http://office.gofaraway.top:888/udp/238.125.0.194:5140
哈密3,http://office.gofaraway.top:888/udp/238.125.0.195:5140
海南卫视,http://office.gofaraway.top:888/udp/238.125.1.68:5140
海南卫视,http://office.gofaraway.top:888/udp/238.125.5.68:5140
河北卫视,http://office.gofaraway.top:888/udp/238.125.1.64:5140
河北卫视,http://office.gofaraway.top:888/udp/238.125.5.64:5140
河南卫视,http://office.gofaraway.top:888/udp/238.125.3.171:5140
黑龙江卫视,http://office.gofaraway.top:888/udp/238.125.1.8:5140
黑龙江卫视,http://office.gofaraway.top:888/udp/238.125.5.8:5140
呼图壁,http://office.gofaraway.top:888/udp/238.125.3.91:5140
湖北卫视,http://office.gofaraway.top:888/udp/238.125.1.10:5140
湖北卫视,http://office.gofaraway.top:888/udp/238.125.5.10:5140
湖南卫视,http://office.gofaraway.top:888/udp/238.125.1.4:5140
湖南卫视,http://office.gofaraway.top:888/udp/238.125.5.4:5140
欢笑剧场,http://office.gofaraway.top:888/udp/238.125.1.61:5140
欢笑剧场,http://office.gofaraway.top:888/udp/238.125.5.61:5140
霍城,http://office.gofaraway.top:888/udp/238.125.3.6:5140
霍城,http://office.gofaraway.top:888/udp/238.125.3.7:5140
吉林卫视,http://office.gofaraway.top:888/udp/238.125.3.103:5140
纪实人文,http://office.gofaraway.top:888/udp/238.125.1.50:5140
纪实人文,http://office.gofaraway.top:888/udp/238.125.3.135:5140
纪实人文,http://office.gofaraway.top:888/udp/238.125.5.72:5140
江苏卫视,http://office.gofaraway.top:888/udp/238.125.1.6:5140
江苏卫视,http://office.gofaraway.top:888/udp/238.125.5.6:5140
江西卫视,http://office.gofaraway.top:888/udp/238.125.3.106:5140
教育,http://office.gofaraway.top:888/udp/238.125.0.144:5140
教育,http://office.gofaraway.top:888/udp/238.125.4.144:5140
教育,http://office.gofaraway.top:888/udp/238.125.4.190:5140
金色学堂,http://office.gofaraway.top:888/udp/238.125.5.115:5140
金鹰纪实,http://office.gofaraway.top:888/udp/238.125.3.122:5140
金鹰纪实,http://office.gofaraway.top:888/udp/238.125.5.71:5140
金鹰卡通,http://office.gofaraway.top:888/udp/238.125.5.104:5140
金鹰卡通,http://office.gofaraway.top:888/udp/238.125.1.63:5140
精彩影视,http://office.gofaraway.top:888/udp/238.125.5.110:5140
喀什,http://office.gofaraway.top:888/udp/238.125.3.214:5140
喀什,http://office.gofaraway.top:888/udp/238.125.3.215:5140
喀什,http://office.gofaraway.top:888/udp/238.125.3.216:5140
卡酷少儿,http://office.gofaraway.top:888/udp/238.125.5.107:5140
克孜勒苏柯尔克孜,http://office.gofaraway.top:888/udp/238.125.0.241:5140
克孜勒苏柯尔克孜,http://office.gofaraway.top:888/udp/238.125.0.242:5140
克孜勒苏柯尔克孜,http://office.gofaraway.top:888/udp/238.125.4.240:5140
克孜勒苏柯尔克孜1,http://office.gofaraway.top:888/udp/238.125.0.240:5140
克孜勒苏柯尔克孜2,http://office.gofaraway.top:888/udp/238.125.4.241:5140
克孜勒苏柯尔克孜3,http://office.gofaraway.top:888/udp/238.125.4.242:5140
快乐垂钓,http://office.gofaraway.top:888/udp/238.125.5.103:5140
奎屯1,http://office.gofaraway.top:888/udp/238.125.3.248:5140
奎屯3,http://office.gofaraway.top:888/udp/238.125.3.250:5140
梨园,http://office.gofaraway.top:888/udp/238.125.4.103:5140
辽宁卫视,http://office.gofaraway.top:888/udp/238.125.1.15:5140
辽宁卫视,http://office.gofaraway.top:888/udp/238.125.5.15:5140
玛纳斯,http://office.gofaraway.top:888/udp/238.125.3.114:5140
求索纪录,http://office.gofaraway.top:888/udp/238.125.5.108:5140
人物,http://office.gofaraway.top:888/udp/238.125.5.109:5140
三沙卫视,http://office.gofaraway.top:888/udp/238.125.5.114:5140
山东卫视,http://office.gofaraway.top:888/udp/238.125.1.11:5140
山东卫视,http://office.gofaraway.top:888/udp/238.125.5.11:5140
深圳卫视,http://office.gofaraway.top:888/udp/238.125.1.2:5140
深圳卫视,http://office.gofaraway.top:888/udp/238.125.5.2:5140
生活时尚,http://office.gofaraway.top:888/udp/238.125.5.113:5140
